Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
38293694,108182FE,true,Tx,0,8,06,F6,00,00,00,00,00,00,
38294521,1081827E,true,Rx,0,8,25,EA,00,00,00,00,00,00,
38295046,108182FE,true,Tx,0,8,07,F6,00,00,00,00,00,00,
38296334,108182FE,true,Tx,0,8,08,F6,00,00,00,00,00,00,
38296814,1081827E,true,Rx,0,8,27,EA,00,00,00,00,00,00,
38298153,108182FE,true,Tx,0,8,09,F6,00,00,00,00,00,00,
38299174,1081827E,true,Rx,0,8,29,EA,00,00,00,00,00,00,
38299540,108182FE,true,Tx,0,8,0A,F6,00,00,00,00,00,00,
38300833,108182FE,true,Tx,0,8,0B,F6,00,00,00,00,00,00,
38301457,1081827E,true,Rx,0,8,2A,EA,00,00,00,00,00,00,
38302268,108182FE,true,Tx,0,8,0C,F6,00,00,00,00,00,00,
38303804,1081827E,true,Rx,0,8,2C,EA,00,00,00,00,00,00,
38303575,108182FE,true,Tx,0,8,0D,F6,00,00,00,00,00,00,
38304870,108182FE,true,Tx,0,8,0E,F6,00,00,00,00,00,00,
38306118,1081827E,true,Rx,0,8,2E,EA,00,00,00,00,00,00,
38306210,108182FE,true,Tx,0,8,0F,F6,00,00,00,00,00,00,
38307496,108182FE,true,Tx,0,8,00,F7,00,00,00,00,00,00,
38308464,1081827E,true,Rx,0,8,20,EB,00,00,00,00,00,00,
38308937,108182FE,true,Tx,0,8,01,F7,00,00,00,00,00,00,
38310237,108182FE,true,Tx,0,8,02,F7,00,00,00,00,00,00,
38310807,1081827E,true,Rx,0,8,22,EB,00,00,00,00,00,00,
38311581,108182FE,true,Tx,0,8,03,F7,00,00,00,00,00,00,
38312939,108182FE,true,Tx,0,8,04,F7,00,00,00,00,00,00,
38314246,1081827E,true,Rx,0,8,24,EB,00,00,00,00,00,00,
38314247,1081827E,true,Rx,0,8,26,EB,00,00,00,00,00,00,
38314756,108182FE,true,Tx,0,8,05,F7,00,00,00,00,00,00,
38316138,108182FE,true,Tx,0,8,06,F7,00,00,00,00,00,00,
38316576,1081827E,true,Rx,0,8,27,EB,00,00,00,00,00,00,
38317852,108182FE,true,Tx,0,8,07,F7,00,00,00,00,00,00,
38318954,1081827E,true,Rx,0,8,29,EB,00,00,00,00,00,00,
38319164,108182FE,true,Tx,0,8,08,F7,00,00,00,00,00,00,
38320472,108182FE,true,Tx,0,8,09,F7,00,00,00,00,00,00,
38321231,1081827E,true,Rx,0,8,2A,EB,00,00,00,00,00,00,
38321818,108182FE,true,Tx,0,8,0A,F7,00,00,00,00,00,00,
38323073,108182FE,true,Tx,0,8,0B,F7,00,00,00,00,00,00,
38323579,1081827E,true,Rx,0,8,2D,EB,00,00,00,00,00,00,
38324502,108182FE,true,Tx,0,8,0C,F7,00,00,00,00,00,00,
38325950,1081827E,true,Rx,0,8,2F,EB,00,00,00,00,00,00,
38325818,108182FE,true,Tx,0,8,0D,F7,00,00,00,00,00,00,
38327094,108182FE,true,Tx,0,8,0E,F7,00,00,00,00,00,00,
38328184,1081827E,true,Rx,0,8,21,EC,00,00,00,00,00,00,
38328464,108182FE,true,Tx,0,8,0F,F7,00,00,00,00,00,00,
38329895,108182FE,true,Tx,0,8,00,F8,00,00,00,00,00,00,
38330511,1081827E,true,Rx,0,8,23,EC,00,00,00,00,00,00,
38331305,108182FE,true,Tx,0,8,01,F8,00,00,00,00,00,00,
38332570,108182FE,true,Tx,0,8,02,F8,00,00,00,00,00,00,
38332944,1081827E,true,Rx,0,8,25,EC,00,00,00,00,00,00,
38333843,108182FE,true,Tx,0,8,03,F8,00,00,00,00,00,00,
38335118,1081827E,true,Rx,0,8,26,EC,00,00,00,00,00,00,
38335161,108182FE,true,Tx,0,8,04,F8,00,00,00,00,00,00,
38336433,108182FE,true,Tx,0,8,05,F8,00,00,00,00,00,00,
38337464,1081827E,true,Rx,0,8,28,EC,00,00,00,00,00,00,
38337745,108182FE,true,Tx,0,8,06,F8,00,00,00,00,00,00,
38339014,108182FE,true,Tx,0,8,07,F8,00,00,00,00,00,00,
38339811,1081827E,true,Rx,0,8,2A,EC,00,00,00,00,00,00,
38340347,108182FE,true,Tx,0,8,08,F8,00,00,00,00,00,00,
38341631,108182FE,true,Tx,0,8,09,F8,00,00,00,00,00,00,
38342179,1081827E,true,Rx,0,8,2C,EC,00,00,00,00,00,00,
38342977,108182FE,true,Tx,0,8,0A,F8,00,00,00,00,00,00,
38344464,1081827E,true,Rx,0,8,2E,EC,00,00,00,00,00,00,
38344297,108182FE,true,Tx,0,8,0B,F8,00,00,00,00,00,00,
38345625,108182FE,true,Tx,0,8,0C,F8,00,00,00,00,00,00,
38346809,1081827E,true,Rx,0,8,20,ED,00,00,00,00,00,00,
38347403,108182FE,true,Tx,0,8,0D,F8,00,00,00,00,00,00,
38348826,108182FE,true,Tx,0,8,0E,F8,00,00,00,00,00,00,
38350289,1081827E,true,Rx,0,8,22,ED,00,00,00,00,00,00,
38350391,108182FE,true,Tx,0,8,0F,F8,00,00,00,00,00,00,
38351676,108182FE,true,Tx,0,8,00,F9,00,00,00,00,00,00,
38353030,108182FE,true,Tx,0,8,01,F9,00,00,00,00,00,00,
38353747,1081827E,true,Rx,0,8,24,ED,00,00,00,00,00,00,
38354389,108182FE,true,Tx,0,8,02,F9,00,00,00,00,00,00,
38355681,108182FE,true,Tx,0,8,03,F9,00,00,00,00,00,00,
38356061,1081827E,true,Rx,0,8,25,ED,00,00,00,00,00,00,
38357006,108182FE,true,Tx,0,8,04,F9,00,00,00,00,00,00,
38358414,1081827E,true,Rx,0,8,27,ED,00,00,00,00,00,00,
38358395,108182FE,true,Tx,0,8,05,F9,00,00,00,00,00,00,
38359698,108182FE,true,Tx,0,8,06,F9,00,00,00,00,00,00,
38361016,108182FE,true,Tx,0,8,07,F9,00,00,00,00,00,00,
38361960,1081827E,true,Rx,0,8,28,ED,00,00,00,00,00,00,
38362411,108182FE,true,Tx,0,8,08,F9,00,00,00,00,00,00,
38364239,1081827E,true,Rx,0,8,29,ED,00,00,00,00,00,00,
38364142,108182FE,true,Tx,0,8,09,F9,00,00,00,00,00,00,
38365535,108182FE,true,Tx,0,8,0A,F9,00,00,00,00,00,00,
38366525,1081827E,true,Rx,0,8,2A,ED,00,00,00,00,00,00,
38366894,108182FE,true,Tx,0,8,0B,F9,00,00,00,00,00,00,
38368186,108182FE,true,Tx,0,8,0C,F9,00,00,00,00,00,00,
38369474,108182FE,true,Tx,0,8,0D,F9,00,00,00,00,00,00,
38370061,1081827E,true,Rx,0,8,2B,ED,00,00,00,00,00,00,
38370808,108182FE,true,Tx,0,8,0E,F9,00,00,00,00,00,00,
38372065,108182FE,true,Tx,0,8,0F,F9,00,00,00,00,00,00,
38373524,1081827E,true,Rx,0,8,2C,ED,00,00,00,00,00,00,
38373364,108182FE,true,Tx,0,8,00,FA,00,00,00,00,00,00,
38374654,108182FE,true,Tx,0,8,01,FA,00,00,00,00,00,00,
38375952,1081827E,true,Rx,0,8,2E,ED,00,00,00,00,00,00,
38375972,108182FE,true,Tx,0,8,02,FA,00,00,00,00,00,00,
38377325,108182FE,true,Tx,0,8,03,FA,00,00,00,00,00,00,
38378176,1081827E,true,Rx,0,8,2F,ED,00,00,00,00,00,00,
38378638,108182FE,true,Tx,0,8,04,FA,00,00,00,00,00,00,
38380147,108182FE,true,Tx,0,8,05,FA,00,00,00,00,00,00,
38381628,1081827E,true,Rx,0,8,21,EE,00,00,00,00,00,00,
38381712,108182FE,true,Tx,0,8,06,FA,00,00,00,00,00,00,
38383035,108182FE,true,Tx,0,8,07,FA,00,00,00,00,00,00,
38384619,108182FE,true,Tx,0,8,08,FA,00,00,00,00,00,00,
38385113,1081827E,true,Rx,0,8,22,EE,00,00,00,00,00,00,
38385897,108182FE,true,Tx,0,8,09,FA,00,00,00,00,00,00,
38387404,1081827E,true,Rx,0,8,23,EE,00,00,00,00,00,00,
38387262,108182FE,true,Tx,0,8,0A,FA,00,00,00,00,00,00,
38388566,108182FE,true,Tx,0,8,0B,FA,00,00,00,00,00,00,
38389783,1081827E,true,Rx,0,8,24,EE,00,00,00,00,00,00,
38392114,1081827E,true,Rx,0,8,25,EE,00,00,00,00,00,00,
38394407,1081827E,true,Rx,0,8,26,EE,00,00,00,00,00,00,
38396749,1081827E,true,Rx,0,8,27,EE,00,00,00,00,00,00,
38399059,1081827E,true,Rx,0,8,28,EE,00,00,00,00,00,00,
38401401,1081827E,true,Rx,0,8,29,EE,00,00,00,00,00,00,
38402155,108182FE,true,Tx,0,8,0C,FA,00,00,00,00,00,00,
38403697,1081827E,true,Rx,0,8,2A,EE,00,00,00,00,00,00,
38406067,1081827E,true,Rx,0,8,2B,EE,00,00,00,00,00,00,
38408353,1081827E,true,Rx,0,8,2D,EE,00,00,00,00,00,00,
38410692,1081827E,true,Rx,0,8,2E,EE,00,00,00,00,00,00,
38413062,1081827E,true,Rx,0,8,20,EF,00,00,00,00,00,00,
38415363,1081827E,true,Rx,0,8,22,EF,00,00,00,00,00,00,
38417684,1081827E,true,Rx,0,8,24,EF,00,00,00,00,00,00,
38419484,108182FE,true,Tx,0,8,0D,FA,00,00,00,00,00,00,
38420058,1081827E,true,Rx,0,8,25,EF,00,00,00,00,00,00,
38420883,108182FE,true,Tx,0,8,0E,FA,00,00,00,00,00,00,
38422349,1081827E,true,Rx,0,8,26,EF,00,00,00,00,00,00,
38422151,108182FE,true,Tx,0,8,0F,FA,00,00,00,00,00,00,
38423434,108182FE,true,Tx,0,8,00,FB,00,00,00,00,00,00,
38424698,108182FE,true,Tx,0,8,01,FB,00,00,00,00,00,00,
38425810,1081827E,true,Rx,0,8,27,EF,00,00,00,00,00,00,
38425811,1081827E,true,Rx,0,8,29,EF,00,00,00,00,00,00,
38425940,108182FE,true,Tx,0,8,02,FB,00,00,00,00,00,00,
38427182,108182FE,true,Tx,0,8,03,FB,00,00,00,00,00,00,
38428119,1081827E,true,Rx,0,8,2B,EF,00,00,00,00,00,00,
38428474,108182FE,true,Tx,0,8,04,FB,00,00,00,00,00,00,
38429953,108182FE,true,Tx,0,8,05,FB,00,00,00,00,00,00,
38430460,1081827E,true,Rx,0,8,2D,EF,00,00,00,00,00,00,
38431844,108182FE,true,Tx,0,8,06,FB,00,00,00,00,00,00,
38432815,1081827E,true,Rx,0,8,2E,EF,00,00,00,00,00,00,
38434051,108182FE,true,Tx,0,8,07,FB,00,00,00,00,00,00,
38435116,1081827E,true,Rx,0,8,20,F0,00,00,00,00,00,00,
38435450,108182FE,true,Tx,0,8,08,FB,00,00,00,00,00,00,
38436731,108182FE,true,Tx,0,8,09,FB,00,00,00,00,00,00,
38437463,1081827E,true,Rx,0,8,22,F0,00,00,00,00,00,00,
38438054,108182FE,true,Tx,0,8,0A,FB,00,00,00,00,00,00,
38439305,108182FE,true,Tx,0,8,0B,FB,00,00,00,00,00,00,
38439813,1081827E,true,Rx,0,8,24,F0,00,00,00,00,00,00,
38440550,108182FE,true,Tx,0,8,0C,FB,00,00,00,00,00,00,
38442119,1081827E,true,Rx,0,8,26,F0,00,00,00,00,00,00,
38441828,108182FE,true,Tx,0,8,0D,FB,00,00,00,00,00,00,
38443064,108182FE,true,Tx,0,8,0E,FB,00,00,00,00,00,00,
38444312,108182FE,true,Tx,0,8,0F,FB,00,00,00,00,00,00,
38445586,1081827E,true,Rx,0,8,28,F0,00,00,00,00,00,00,
38445553,108182FE,true,Tx,0,8,00,FC,00,00,00,00,00,00,
38446968,108182FE,true,Tx,0,8,01,FC,00,00,00,00,00,00,
38448257,108182FE,true,Tx,0,8,02,FC,00,00,00,00,00,00,
38449122,1081827E,true,Rx,0,8,2A,F0,00,00,00,00,00,00,
38449579,108182FE,true,Tx,0,8,03,FC,00,00,00,00,00,00,
38451132,108182FE,true,Tx,0,8,04,FC,00,00,00,00,00,00,
38452592,1081827E,true,Rx,0,8,2B,F0,00,00,00,00,00,00,
38452408,108182FE,true,Tx,0,8,05,FC,00,00,00,00,00,00,
38453654,108182FE,true,Tx,0,8,06,FC,00,00,00,00,00,00,
38454954,1081827E,true,Rx,0,8,2C,F0,00,00,00,00,00,00,
38454936,108182FE,true,Tx,0,8,07,FC,00,00,00,00,00,00,
38456155,108182FE,true,Tx,0,8,08,FC,00,00,00,00,00,00,
38457234,1081827E,true,Rx,0,8,2D,F0,00,00,00,00,00,00,
38457418,108182FE,true,Tx,0,8,09,FC,00,00,00,00,00,00,
38458713,108182FE,true,Tx,0,8,0A,FC,00,00,00,00,00,00,
38459981,108182FE,true,Tx,0,8,0B,FC,00,00,00,00,00,00,
38460751,1081827E,true,Rx,0,8,2E,F0,00,00,00,00,00,00,
38461248,108182FE,true,Tx,0,8,0C,FC,00,00,00,00,00,00,
38462479,108182FE,true,Tx,0,8,0D,FC,00,00,00,00,00,00,
38463112,1081827E,true,Rx,0,8,2F,F0,00,00,00,00,00,00,
38464170,108182FE,true,Tx,0,8,0E,FC,00,00,00,00,00,00,
38465403,1081827E,true,Rx,0,8,20,F1,00,00,00,00,00,00,
38465606,108182FE,true,Tx,0,8,0F,FC,00,00,00,00,00,00,
38466799,108182FE,true,Tx,0,8,00,FD,00,00,00,00,00,00,
38468067,108182FE,true,Tx,0,8,01,FD,00,00,00,00,00,00,
38468952,1081827E,true,Rx,0,8,21,F1,00,00,00,00,00,00,
38469323,108182FE,true,Tx,0,8,02,FD,00,00,00,00,00,00,
38470620,108182FE,true,Tx,0,8,03,FD,00,00,00,00,00,00,
38471898,108182FE,true,Tx,0,8,04,FD,00,00,00,00,00,00,
38472361,1081827E,true,Rx,0,8,22,F1,00,00,00,00,00,00,
38473061,108182FE,true,Tx,0,8,05,FD,00,00,00,00,00,00,
38474234,108182FE,true,Tx,0,8,06,FD,00,00,00,00,00,00,
38474699,1081827E,true,Rx,0,8,23,F1,00,00,00,00,00,00,
38475445,108182FE,true,Tx,0,8,07,FD,00,00,00,00,00,00,
38476582,108182FE,true,Tx,0,8,08,FD,00,00,00,00,00,00,
38476995,1081827E,true,Rx,0,8,24,F1,00,00,00,00,00,00,
38477749,108182FE,true,Tx,0,8,09,FD,00,00,00,00,00,00,
38478938,108182FE,true,Tx,0,8,0A,FD,00,00,00,00,00,00,
38480516,1081827E,true,Rx,0,8,25,F1,00,00,00,00,00,00,
38480538,108182FE,true,Tx,0,8,0B,FD,00,00,00,00,00,00,
38482141,108182FE,true,Tx,0,8,0C,FD,00,00,00,00,00,00,
38483388,108182FE,true,Tx,0,8,0D,FD,00,00,00,00,00,00,
38484622,108182FE,true,Tx,0,8,0E,FD,00,00,00,00,00,00,
38485777,108182FE,true,Tx,0,8,0F,FD,00,00,00,00,00,00,
38486293,1081827E,true,Rx,0,8,26,F1,00,00,00,00,00,00,
38486294,1001117E,true,Rx,0,8,00,01,00,00,00,00,00,FA,
38486295,1081827E,true,Rx,0,8,27,F1,00,00,00,00,00,00,
38486953,108182FE,true,Tx,0,8,00,FE,00,00,00,00,00,00,
38488122,108182FE,true,Tx,0,8,01,FE,00,00,00,00,00,00,
38488646,1081827E,true,Rx,0,8,28,F1,00,00,00,00,00,00,
38489261,108182FE,true,Tx,0,8,02,FE,00,00,00,00,00,00,
38490449,108182FE,true,Tx,0,8,03,FE,00,00,00,00,00,00,
38491599,108182FE,true,Tx,0,8,04,FE,00,00,00,00,00,00,
38492115,1081827E,true,Rx,0,8,29,F1,00,00,00,00,00,00,
38492747,108182FE,true,Tx,0,8,05,FE,00,00,00,00,00,00,
38493855,108182FE,true,Tx,0,8,06,FE,00,00,00,00,00,00,
38494411,1081827E,true,Rx,0,8,2A,F1,00,00,00,00,00,00,
38495035,108182FE,true,Tx,0,8,07,FE,00,00,00,00,00,00,
38496130,108182FE,true,Tx,0,8,08,FE,00,00,00,00,00,00,
38496758,1081827E,true,Rx,0,8,2B,F1,00,00,00,00,00,00,
38497667,108182FE,true,Tx,0,8,09,FE,00,00,00,00,00,00,
38499157,108182FE,true,Tx,0,8,0A,FE,00,00,00,00,00,00,
38500234,1081827E,true,Rx,0,8,2C,F1,00,00,00,00,00,00,
38500742,108182FE,true,Tx,0,8,0B,FE,00,00,00,00,00,00,
38501965,108182FE,true,Tx,0,8,0C,FE,00,00,00,00,00,00,
38502583,1081827E,true,Rx,0,8,2D,F1,00,00,00,00,00,00,
38503212,108182FE,true,Tx,0,8,0D,FE,00,00,00,00,00,00,
38504445,108182FE,true,Tx,0,8,0E,FE,00,00,00,00,00,00,
38504956,1081827E,true,Rx,0,8,2E,F1,00,00,00,00,00,00,
38505674,108182FE,true,Tx,0,8,0F,FE,00,00,00,00,00,00,
38507236,1081827E,true,Rx,0,8,2F,F1,00,00,00,00,00,00,
38506940,108182FE,true,Tx,0,8,00,FF,00,00,00,00,00,00,
38508263,108182FE,true,Tx,0,8,01,FF,00,00,00,00,00,00,
38509580,1081827E,true,Rx,0,8,20,F2,00,00,00,00,00,00,
38509493,108182FE,true,Tx,0,8,02,FF,00,00,00,00,00,00,
38510652,108182FE,true,Tx,0,8,03,FF,00,00,00,00,00,00,
38511957,1081827E,true,Rx,0,8,21,F2,00,00,00,00,00,00,
38511812,108182FE,true,Tx,0,8,04,FF,00,00,00,00,00,00,
38513245,108182FE,true,Tx,0,8,05,FF,00,00,00,00,00,00,
38514275,1081827E,true,Rx,0,8,22,F2,00,00,00,00,00,00,
38514811,108182FE,true,Tx,0,8,06,FF,00,00,00,00,00,00,
38515953,108182FE,true,Tx,0,8,07,FF,00,00,00,00,00,00,
38516589,1081827E,true,Rx,0,8,23,F2,00,00,00,00,00,00,
38517168,108182FE,true,Tx,0,8,08,FF,00,00,00,00,00,00,
38518284,108182FE,true,Tx,0,8,09,FF,00,00,00,00,00,00,
38518954,1081827E,true,Rx,0,8,24,F2,00,00,00,00,00,00,
38519460,108182FE,true,Tx,0,8,0A,FF,00,00,00,00,00,00,
38520540,108182FE,true,Tx,0,8,0B,FF,00,00,00,00,00,00,
38521236,1081827E,true,Rx,0,8,25,F2,00,00,00,00,00,00,
38521698,108182FE,true,Tx,0,8,0C,FF,00,00,00,00,00,00,
38522785,108182FE,true,Tx,0,8,0D,FF,00,00,00,00,00,00,
38523581,1081827E,true,Rx,0,8,26,F2,00,00,00,00,00,00,
38523935,108182FE,true,Tx,0,8,0E,FF,00,00,00,00,00,00,
38525035,108182FE,true,Tx,0,8,0F,FF,00,00,00,00,00,00,
38525954,1081827E,true,Rx,0,8,27,F2,00,00,00,00,00,00,
38526168,108182FE,true,Tx,0,8,00,00,00,00,00,00,00,00,
38527252,108182FE,true,Tx,0,8,01,00,00,00,00,00,00,00,
38528231,1081827E,true,Rx,0,8,28,F2,00,00,00,00,00,00,
38528388,108182FE,true,Tx,0,8,02,00,00,00,00,00,00,00,
38529520,108182FE,true,Tx,0,8,03,00,00,00,00,00,00,00,
38530634,1081827E,true,Rx,0,8,2A,F2,00,00,00,00,00,00,
38531016,108182FE,true,Tx,0,8,04,00,00,00,00,00,00,00,
38532858,1081827E,true,Rx,0,8,2C,F2,00,00,00,00,00,00,
38532544,108182FE,true,Tx,0,8,05,00,00,00,00,00,00,00,
38533982,108182FE,true,Tx,0,8,06,00,00,00,00,00,00,00,
38535177,1081827E,true,Rx,0,8,2D,F2,00,00,00,00,00,00,
38535511,108182FE,true,Tx,0,8,07,00,00,00,00,00,00,00,
38536754,108182FE,true,Tx,0,8,08,00,00,00,00,00,00,00,
38537528,1081827E,true,Rx,0,8,2F,F2,00,00,00,00,00,00,
38538042,108182FE,true,Tx,0,8,09,00,00,00,00,00,00,00,
38539274,108182FE,true,Tx,0,8,0A,00,00,00,00,00,00,00,
38539951,1081827E,true,Rx,0,8,20,F3,00,00,00,00,00,00,
38540447,108182FE,true,Tx,0,8,0B,00,00,00,00,00,00,00,
38541607,108182FE,true,Tx,0,8,0C,00,00,00,00,00,00,00,
38542184,1081827E,true,Rx,0,8,22,F3,00,00,00,00,00,00,
38542751,108182FE,true,Tx,0,8,0D,00,00,00,00,00,00,00,
38543887,108182FE,true,Tx,0,8,0E,00,00,00,00,00,00,00,
38544470,1081827E,true,Rx,0,8,24,F3,00,00,00,00,00,00,
38545060,108182FE,true,Tx,0,8,0F,00,00,00,00,00,00,00,
38546190,108182FE,true,Tx,0,8,00,01,00,00,00,00,00,00,
38546814,1081827E,true,Rx,0,8,25,F3,00,00,00,00,00,00,
38547556,108182FE,true,Tx,0,8,01,01,00,00,00,00,00,00,
38548802,108182FE,true,Tx,0,8,02,01,00,00,00,00,00,00,
38549943,108182FE,true,Tx,0,8,03,01,00,00,00,00,00,00,
38550292,1081827E,true,Rx,0,8,27,F3,00,00,00,00,00,00,
38551100,108182FE,true,Tx,0,8,04,01,00,00,00,00,00,00,
38552272,108182FE,true,Tx,0,8,05,01,00,00,00,00,00,00,
38552640,1081827E,true,Rx,0,8,29,F3,00,00,00,00,00,00,
38553437,108182FE,true,Tx,0,8,06,01,00,00,00,00,00,00,
38554625,108182FE,true,Tx,0,8,07,01,00,00,00,00,00,00,
38554959,1081827E,true,Rx,0,8,2B,F3,00,00,00,00,00,00,
38555865,108182FE,true,Tx,0,8,08,01,00,00,00,00,00,00,
38557032,108182FE,true,Tx,0,8,09,01,00,00,00,00,00,00,
38558466,1081827E,true,Rx,0,8,2C,F3,00,00,00,00,00,00,
38558173,108182FE,true,Tx,0,8,0A,01,00,00,00,00,00,00,
38559286,108182FE,true,Tx,0,8,0B,01,00,00,00,00,00,00,
38560411,108182FE,true,Tx,0,8,0C,01,00,00,00,00,00,00,
38560756,1081827E,true,Rx,0,8,2E,F3,00,00,00,00,00,00,
38561544,108182FE,true,Tx,0,8,0D,01,00,00,00,00,00,00,
38562700,108182FE,true,Tx,0,8,0E,01,00,00,00,00,00,00,
38563072,1081827E,true,Rx,0,8,2F,F3,00,00,00,00,00,00,
38564166,108182FE,true,Tx,0,8,0F,01,00,00,00,00,00,00,
38565640,108182FE,true,Tx,0,8,00,02,00,00,00,00,00,00,
38566603,1081827E,true,Rx,0,8,21,F4,00,00,00,00,00,00,
38567090,108182FE,true,Tx,0,8,01,02,00,00,00,00,00,00,
38568527,108182FE,true,Tx,0,8,02,02,00,00,00,00,00,00,
38568999,1081827E,true,Rx,0,8,23,F4,00,00,00,00,00,00,
38569709,108182FE,true,Tx,0,8,03,02,00,00,00,00,00,00,
38571233,1081827E,true,Rx,0,8,24,F4,00,00,00,00,00,00,
38570997,108182FE,true,Tx,0,8,04,02,00,00,00,00,00,00,
38572148,108182FE,true,Tx,0,8,05,02,00,00,00,00,00,00,
38573575,1081827E,true,Rx,0,8,26,F4,00,00,00,00,00,00,
38573527,108182FE,true,Tx,0,8,06,02,00,00,00,00,00,00,
38574739,108182FE,true,Tx,0,8,07,02,00,00,00,00,00,00,
38575957,1081827E,true,Rx,0,8,27,F4,00,00,00,00,00,00,
38576033,108182FE,true,Tx,0,8,08,02,00,00,00,00,00,00,
38577180,108182FE,true,Tx,0,8,09,02,00,00,00,00,00,00,
38578236,1081827E,true,Rx,0,8,28,F4,00,00,00,00,00,00,
38578576,108182FE,true,Tx,0,8,0A,02,00,00,00,00,00,00,
38580013,108182FE,true,Tx,0,8,0B,02,00,00,00,00,00,00,
38580622,1081827E,true,Rx,0,8,2A,F4,00,00,00,00,00,00,
38581557,108182FE,true,Tx,0,8,0C,02,00,00,00,00,00,00,
38582958,1081827E,true,Rx,0,8,2B,F4,00,00,00,00,00,00,
38582785,108182FE,true,Tx,0,8,0D,02,00,00,00,00,00,00,
38583950,108182FE,true,Tx,0,8,0E,02,00,00,00,00,00,00,
38585238,1081827E,true,Rx,0,8,2D,F4,00,00,00,00,00,00,
38585154,108182FE,true,Tx,0,8,0F,02,00,00,00,00,00,00,
38586293,108182FE,true,Tx,0,8,00,03,00,00,00,00,00,00,
38587532,1081827E,true,Rx,0,8,2F,F4,00,00,00,00,00,00,
38587466,108182FE,true,Tx,0,8,01,03,00,00,00,00,00,00,
38588616,108182FE,true,Tx,0,8,02,03,00,00,00,00,00,00,
38589953,1081827E,true,Rx,0,8,20,F5,00,00,00,00,00,00,
38589726,108182FE,true,Tx,0,8,03,03,00,00,00,00,00,00,
38590863,108182FE,true,Tx,0,8,04,03,00,00,00,00,00,00,
38592236,1081827E,true,Rx,0,8,21,F5,00,00,00,00,00,00,
38592020,108182FE,true,Tx,0,8,05,03,00,00,00,00,00,00,
38593176,108182FE,true,Tx,0,8,06,03,00,00,00,00,00,00,
38594523,1081827E,true,Rx,0,8,23,F5,00,00,00,00,00,00,
38594282,108182FE,true,Tx,0,8,07,03,00,00,00,00,00,00,
38595407,108182FE,true,Tx,0,8,08,03,00,00,00,00,00,00,
38596581,108182FE,true,Tx,0,8,09,03,00,00,00,00,00,00,
38596950,1081827E,true,Rx,0,8,24,F5,00,00,00,00,00,00,
38598212,108182FE,true,Tx,0,8,0A,03,00,00,00,00,00,00,
38599222,1081827E,true,Rx,0,8,26,F5,00,00,00,00,00,00,
38599676,108182FE,true,Tx,0,8,0B,03,00,00,00,00,00,00,
38600957,108182FE,true,Tx,0,8,0C,03,00,00,00,00,00,00,
38601571,1081827E,true,Rx,0,8,28,F5,00,00,00,00,00,00,
38602394,108182FE,true,Tx,0,8,0D,03,00,00,00,00,00,00,
38603556,108182FE,true,Tx,0,8,0E,03,00,00,00,00,00,00,
38603947,1081827E,true,Rx,0,8,2A,F5,00,00,00,00,00,00,
38604684,108182FE,true,Tx,0,8,0F,03,00,00,00,00,00,00,
38605918,108182FE,true,Tx,0,8,00,04,00,00,00,00,00,00,
38606234,1081827E,true,Rx,0,8,2B,F5,00,00,00,00,00,00,
38607075,108182FE,true,Tx,0,8,01,04,00,00,00,00,00,00,
38608525,1081827E,true,Rx,0,8,2D,F5,00,00,00,00,00,00,
38608273,108182FE,true,Tx,0,8,02,04,00,00,00,00,00,00,
38609383,108182FE,true,Tx,0,8,03,04,00,00,00,00,00,00,
38610554,108182FE,true,Tx,0,8,04,04,00,00,00,00,00,00,
38610950,1081827E,true,Rx,0,8,2E,F5,00,00,00,00,00,00,
38611660,108182FE,true,Tx,0,8,05,04,00,00,00,00,00,00,
38612815,108182FE,true,Tx,0,8,06,04,00,00,00,00,00,00,
38613238,1081827E,true,Rx,0,8,20,F6,00,00,00,00,00,00,
38614196,108182FE,true,Tx,0,8,07,04,00,00,00,00,00,00,
38615586,1081827E,true,Rx,0,8,22,F6,00,00,00,00,00,00,
38615657,108182FE,true,Tx,0,8,08,04,00,00,00,00,00,00,
38616852,108182FE,true,Tx,0,8,09,04,00,00,00,00,00,00,
38617951,1081827E,true,Rx,0,8,23,F6,00,00,00,00,00,00,
38618012,108182FE,true,Tx,0,8,0A,04,00,00,00,00,00,00,
38619144,108182FE,true,Tx,0,8,0B,04,00,00,00,00,00,00,
38620178,1081827E,true,Rx,0,8,25,F6,00,00,00,00,00,00,
38620285,108182FE,true,Tx,0,8,0C,04,00,00,00,00,00,00,
38621415,108182FE,true,Tx,0,8,0D,04,00,00,00,00,00,00,
38622526,1081827E,true,Rx,0,8,27,F6,00,00,00,00,00,00,
38622556,108182FE,true,Tx,0,8,0E,04,00,00,00,00,00,00,
38623697,108182FE,true,Tx,0,8,0F,04,00,00,00,00,00,00,
38624953,1081827E,true,Rx,0,8,29,F6,00,00,00,00,00,00,
38624791,108182FE,true,Tx,0,8,00,05,00,00,00,00,00,00,
38625923,108182FE,true,Tx,0,8,01,05,00,00,00,00,00,00,
38627183,1081827E,true,Rx,0,8,2A,F6,00,00,00,00,00,00,
38627016,108182FE,true,Tx,0,8,02,05,00,00,00,00,00,00,
38628298,108182FE,true,Tx,0,8,03,05,00,00,00,00,00,00,
38629517,1081827E,true,Rx,0,8,2C,F6,00,00,00,00,00,00,
