Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
7507414,108182FE,true,Tx,0,8,00,6B,00,00,00,00,00,00,
7509119,1081827E,true,Rx,0,8,2E,5F,00,00,00,00,00,00,
7508606,108182FE,true,Tx,0,8,01,6B,00,00,00,00,00,00,
7509798,108182FE,true,Tx,0,8,02,6B,00,00,00,00,00,00,
7511486,1081827E,true,Rx,0,8,2F,5F,00,00,00,00,00,00,
7510950,108182FE,true,Tx,0,8,03,6B,00,00,00,00,00,00,
7512686,108182FE,true,Tx,0,8,04,6B,00,00,00,00,00,00,
7513766,1081827E,true,Rx,0,8,20,60,00,00,00,00,00,00,
7514780,108182FE,true,Tx,0,8,05,6B,00,00,00,00,00,00,
7516104,1081827E,true,Rx,0,8,21,60,00,00,00,00,00,00,
7516468,108182FE,true,Tx,0,8,06,6B,00,00,00,00,00,00,
7517659,108182FE,true,Tx,0,8,07,6B,00,00,00,00,00,00,
7518489,1081827E,true,Rx,0,8,22,60,00,00,00,00,00,00,
7518789,108182FE,true,Tx,0,8,08,6B,00,00,00,00,00,00,
7519949,108182FE,true,Tx,0,8,09,6B,00,00,00,00,00,00,
7520767,1081827E,true,Rx,0,8,23,60,00,00,00,00,00,00,
7521042,108182FE,true,Tx,0,8,0A,6B,00,00,00,00,00,00,
7522165,108182FE,true,Tx,0,8,0B,6B,00,00,00,00,00,00,
7523221,108182FE,true,Tx,0,8,0C,6B,00,00,00,00,00,00,
7524290,1081827E,true,Rx,0,8,24,60,00,00,00,00,00,00,
7524290,1081827E,true,Rx,0,8,25,60,00,00,00,00,00,00,
7524335,108182FE,true,Tx,0,8,0D,6B,00,00,00,00,00,00,
7525401,108182FE,true,Tx,0,8,0E,6B,00,00,00,00,00,00,
7526496,108182FE,true,Tx,0,8,0F,6B,00,00,00,00,00,00,
7527772,1081827E,true,Rx,0,8,26,60,00,00,00,00,00,00,
7527560,108182FE,true,Tx,0,8,00,6C,00,00,00,00,00,00,
7528864,108182FE,true,Tx,0,8,01,6C,00,00,00,00,00,00,
7530050,1081827E,true,Rx,0,8,27,60,00,00,00,00,00,00,
7530391,108182FE,true,Tx,0,8,02,6C,00,00,00,00,00,00,
7531598,108182FE,true,Tx,0,8,03,6C,00,00,00,00,00,00,
7532737,108182FE,true,Tx,0,8,04,6C,00,00,00,00,00,00,
7533593,1081827E,true,Rx,0,8,28,60,00,00,00,00,00,00,
7533594,1081827E,true,Rx,0,8,29,60,00,00,00,00,00,00,
7533853,108182FE,true,Tx,0,8,05,6C,00,00,00,00,00,00,
7534973,108182FE,true,Tx,0,8,06,6C,00,00,00,00,00,00,
7536069,108182FE,true,Tx,0,8,07,6C,00,00,00,00,00,00,
7537054,1081827E,true,Rx,0,8,2A,60,00,00,00,00,00,00,
7537230,108182FE,true,Tx,0,8,08,6C,00,00,00,00,00,00,
7538324,108182FE,true,Tx,0,8,09,6C,00,00,00,00,00,00,
7539485,1081827E,true,Rx,0,8,2B,60,00,00,00,00,00,00,
7539633,108182FE,true,Tx,0,8,0A,6C,00,00,00,00,00,00,
7540832,108182FE,true,Tx,0,8,0B,6C,00,00,00,00,00,00,
7541704,1081827E,true,Rx,0,8,2C,60,00,00,00,00,00,00,
7542043,108182FE,true,Tx,0,8,0C,6C,00,00,00,00,00,00,
7543216,108182FE,true,Tx,0,8,0D,6C,00,00,00,00,00,00,
7544062,1081827E,true,Rx,0,8,2D,60,00,00,00,00,00,00,
7544351,108182FE,true,Tx,0,8,0E,6C,00,00,00,00,00,00,
7545706,108182FE,true,Tx,0,8,0F,6C,00,00,00,00,00,00,
7546471,1081827E,true,Rx,0,8,2E,60,00,00,00,00,00,00,
7547083,108182FE,true,Tx,0,8,00,6D,00,00,00,00,00,00,
7548758,1081827E,true,Rx,0,8,2F,60,00,00,00,00,00,00,
7548289,108182FE,true,Tx,0,8,01,6D,00,00,00,00,00,00,
7549436,108182FE,true,Tx,0,8,02,6D,00,00,00,00,00,00,
7551054,1081827E,true,Rx,0,8,20,61,00,00,00,00,00,00,
7550602,108182FE,true,Tx,0,8,03,6D,00,00,00,00,00,00,
7551912,108182FE,true,Tx,0,8,04,6D,00,00,00,00,00,00,
7553352,1081827E,true,Rx,0,8,21,61,00,00,00,00,00,00,
7553457,108182FE,true,Tx,0,8,05,6D,00,00,00,00,00,00,
7554589,108182FE,true,Tx,0,8,06,6D,00,00,00,00,00,00,
7555710,1081827E,true,Rx,0,8,22,61,00,00,00,00,00,00,
7555871,108182FE,true,Tx,0,8,07,6D,00,00,00,00,00,00,
7556987,108182FE,true,Tx,0,8,08,6D,00,00,00,00,00,00,
7557996,1081827E,true,Rx,0,8,23,61,00,00,00,00,00,00,
7558107,108182FE,true,Tx,0,8,09,6D,00,00,00,00,00,00,
7559317,108182FE,true,Tx,0,8,0A,6D,00,00,00,00,00,00,
7560347,1081827E,true,Rx,0,8,24,61,00,00,00,00,00,00,
7560469,108182FE,true,Tx,0,8,0B,6D,00,00,00,00,00,00,
7561565,108182FE,true,Tx,0,8,0C,6D,00,00,00,00,00,00,
7562596,1081827E,true,Rx,0,8,25,61,00,00,00,00,00,00,
7563021,108182FE,true,Tx,0,8,0D,6D,00,00,00,00,00,00,
7564934,1081827E,true,Rx,0,8,26,61,00,00,00,00,00,00,
7564411,108182FE,true,Tx,0,8,0E,6D,00,00,00,00,00,00,
7565645,108182FE,true,Tx,0,8,0F,6D,00,00,00,00,00,00,
7567228,1081827E,true,Rx,0,8,27,61,00,00,00,00,00,00,
7566835,108182FE,true,Tx,0,8,00,6E,00,00,00,00,00,00,
7568018,108182FE,true,Tx,0,8,01,6E,00,00,00,00,00,00,
7569534,1081827E,true,Rx,0,8,28,61,00,00,00,00,00,00,
7569159,108182FE,true,Tx,0,8,02,6E,00,00,00,00,00,00,
7570335,108182FE,true,Tx,0,8,03,6E,00,00,00,00,00,00,
7571882,1081827E,true,Rx,0,8,2A,61,00,00,00,00,00,00,
7571677,108182FE,true,Tx,0,8,04,6E,00,00,00,00,00,00,
7572900,108182FE,true,Tx,0,8,05,6E,00,00,00,00,00,00,
7574179,1081827E,true,Rx,0,8,2B,61,00,00,00,00,00,00,
7574295,108182FE,true,Tx,0,8,06,6E,00,00,00,00,00,00,
7575510,108182FE,true,Tx,0,8,07,6E,00,00,00,00,00,00,
7576490,1081827E,true,Rx,0,8,2C,61,00,00,00,00,00,00,
7576856,108182FE,true,Tx,0,8,08,6E,00,00,00,00,00,00,
7578158,108182FE,true,Tx,0,8,09,6E,00,00,00,00,00,00,
7578830,1081827E,true,Rx,0,8,2E,61,00,00,00,00,00,00,
7579833,108182FE,true,Tx,0,8,0A,6E,00,00,00,00,00,00,
7581161,1081827E,true,Rx,0,8,20,62,00,00,00,00,00,00,
7581201,108182FE,true,Tx,0,8,0B,6E,00,00,00,00,00,00,
7582452,108182FE,true,Tx,0,8,0C,6E,00,00,00,00,00,00,
7583489,1081827E,true,Rx,0,8,22,62,00,00,00,00,00,00,
7583767,108182FE,true,Tx,0,8,0D,6E,00,00,00,00,00,00,
7584996,108182FE,true,Tx,0,8,0E,6E,00,00,00,00,00,00,
7586240,108182FE,true,Tx,0,8,0F,6E,00,00,00,00,00,00,
7586941,1081827E,true,Rx,0,8,24,62,00,00,00,00,00,00,
7586941,1081827E,true,Rx,0,8,25,62,00,00,00,00,00,00,
7587443,108182FE,true,Tx,0,8,00,6F,00,00,00,00,00,00,
7588655,108182FE,true,Tx,0,8,01,6F,00,00,00,00,00,00,
7589802,108182FE,true,Tx,0,8,02,6F,00,00,00,00,00,00,
7590472,1081827E,true,Rx,0,8,27,62,00,00,00,00,00,00,
7591199,108182FE,true,Tx,0,8,03,6F,00,00,00,00,00,00,
7592715,1081827E,true,Rx,0,8,29,62,00,00,00,00,00,00,
7592468,108182FE,true,Tx,0,8,04,6F,00,00,00,00,00,00,
7593660,108182FE,true,Tx,0,8,05,6F,00,00,00,00,00,00,
7595065,1081827E,true,Rx,0,8,2B,62,00,00,00,00,00,00,
7594824,108182FE,true,Tx,0,8,06,6F,00,00,00,00,00,00,
7596332,108182FE,true,Tx,0,8,07,6F,00,00,00,00,00,00,
7597338,1081827E,true,Rx,0,8,2C,62,00,00,00,00,00,00,
7597797,108182FE,true,Tx,0,8,08,6F,00,00,00,00,00,00,
7599061,108182FE,true,Tx,0,8,09,6F,00,00,00,00,00,00,
7599714,1081827E,true,Rx,0,8,2E,62,00,00,00,00,00,00,
7600286,108182FE,true,Tx,0,8,0A,6F,00,00,00,00,00,00,
7602008,1081827E,true,Rx,0,8,21,63,00,00,00,00,00,00,
7601465,108182FE,true,Tx,0,8,0B,6F,00,00,00,00,00,00,
7602625,108182FE,true,Tx,0,8,0C,6F,00,00,00,00,00,00,
7604287,1081827E,true,Rx,0,8,22,63,00,00,00,00,00,00,
7603819,108182FE,true,Tx,0,8,0D,6F,00,00,00,00,00,00,
7604986,108182FE,true,Tx,0,8,0E,6F,00,00,00,00,00,00,
7606654,1081827E,true,Rx,0,8,23,63,00,00,00,00,00,00,
7606395,108182FE,true,Tx,0,8,0F,6F,00,00,00,00,00,00,
7607575,108182FE,true,Tx,0,8,00,70,00,00,00,00,00,00,
7608947,1081827E,true,Rx,0,8,25,63,00,00,00,00,00,00,
7608795,108182FE,true,Tx,0,8,01,70,00,00,00,00,00,00,
7609942,108182FE,true,Tx,0,8,02,70,00,00,00,00,00,00,
7611230,1081827E,true,Rx,0,8,27,63,00,00,00,00,00,00,
7611159,108182FE,true,Tx,0,8,03,70,00,00,00,00,00,00,
7612622,108182FE,true,Tx,0,8,04,70,00,00,00,00,00,00,
7613529,1081827E,true,Rx,0,8,29,63,00,00,00,00,00,00,
7614381,108182FE,true,Tx,0,8,05,70,00,00,00,00,00,00,
7615836,1081827E,true,Rx,0,8,2B,63,00,00,00,00,00,00,
7615639,108182FE,true,Tx,0,8,06,70,00,00,00,00,00,00,
7616824,108182FE,true,Tx,0,8,07,70,00,00,00,00,00,00,
7618161,1081827E,true,Rx,0,8,2D,63,00,00,00,00,00,00,
7617978,108182FE,true,Tx,0,8,08,70,00,00,00,00,00,00,
7619153,108182FE,true,Tx,0,8,09,70,00,00,00,00,00,00,
7620529,1081827E,true,Rx,0,8,2F,63,00,00,00,00,00,00,
7620287,108182FE,true,Tx,0,8,0A,70,00,00,00,00,00,00,
7621469,108182FE,true,Tx,0,8,0B,70,00,00,00,00,00,00,
7622830,1081827E,true,Rx,0,8,21,64,00,00,00,00,00,00,
7622646,108182FE,true,Tx,0,8,0C,70,00,00,00,00,00,00,
7623871,108182FE,true,Tx,0,8,0D,70,00,00,00,00,00,00,
7625174,1081827E,true,Rx,0,8,23,64,00,00,00,00,00,00,
7625072,108182FE,true,Tx,0,8,0E,70,00,00,00,00,00,00,
7626327,108182FE,true,Tx,0,8,0F,70,00,00,00,00,00,00,
7627492,1081827E,true,Rx,0,8,24,64,00,00,00,00,00,00,
7627576,108182FE,true,Tx,0,8,00,71,00,00,00,00,00,00,
7629157,108182FE,true,Tx,0,8,01,71,00,00,00,00,00,00,
7629824,1081827E,true,Rx,0,8,26,64,00,00,00,00,00,00,
7630518,108182FE,true,Tx,0,8,02,71,00,00,00,00,00,00,
7632168,1081827E,true,Rx,0,8,28,64,00,00,00,00,00,00,
7631777,108182FE,true,Tx,0,8,03,71,00,00,00,00,00,00,
7633049,108182FE,true,Tx,0,8,04,71,00,00,00,00,00,00,
7634490,1081827E,true,Rx,0,8,2A,64,00,00,00,00,00,00,
7634347,108182FE,true,Tx,0,8,05,71,00,00,00,00,00,00,
7635655,108182FE,true,Tx,0,8,06,71,00,00,00,00,00,00,
7636989,108182FE,true,Tx,0,8,07,71,00,00,00,00,00,00,
7637941,1081827E,true,Rx,0,8,2B,64,00,00,00,00,00,00,
7637941,1081827E,true,Rx,0,8,2D,64,00,00,00,00,00,00,
7638299,108182FE,true,Tx,0,8,08,71,00,00,00,00,00,00,
7639651,108182FE,true,Tx,0,8,09,71,00,00,00,00,00,00,
7641526,1081827E,true,Rx,0,8,2F,64,00,00,00,00,00,00,
7641020,108182FE,true,Tx,0,8,0A,71,00,00,00,00,00,00,
7642354,108182FE,true,Tx,0,8,0B,71,00,00,00,00,00,00,
7643712,1081827E,true,Rx,0,8,21,65,00,00,00,00,00,00,
7643686,108182FE,true,Tx,0,8,0C,71,00,00,00,00,00,00,
7645057,108182FE,true,Tx,0,8,0D,71,00,00,00,00,00,00,
7646961,108182FE,true,Tx,0,8,0E,71,00,00,00,00,00,00,
7648343,1081827E,true,Rx,0,8,22,65,00,00,00,00,00,00,
7648343,1001117E,true,Rx,0,8,00,01,00,00,00,00,00,00,
7648344,1081827E,true,Rx,0,8,24,65,00,00,00,00,00,00,
7648359,108182FE,true,Tx,0,8,0F,71,00,00,00,00,00,00,
7649673,108182FE,true,Tx,0,8,00,72,00,00,00,00,00,00,
7650957,108182FE,true,Tx,0,8,01,72,00,00,00,00,00,00,
7651822,1081827E,true,Rx,0,8,26,65,00,00,00,00,00,00,
7652243,108182FE,true,Tx,0,8,02,72,00,00,00,00,00,00,
7653496,108182FE,true,Tx,0,8,03,72,00,00,00,00,00,00,
7654175,1081827E,true,Rx,0,8,28,65,00,00,00,00,00,00,
7654797,108182FE,true,Tx,0,8,04,72,00,00,00,00,00,00,
7656488,1081827E,true,Rx,0,8,2A,65,00,00,00,00,00,00,
7655950,108182FE,true,Tx,0,8,05,72,00,00,00,00,00,00,
7657327,108182FE,true,Tx,0,8,06,72,00,00,00,00,00,00,
7658831,1081827E,true,Rx,0,8,2C,65,00,00,00,00,00,00,
7658529,108182FE,true,Tx,0,8,07,72,00,00,00,00,00,00,
7659703,108182FE,true,Tx,0,8,08,72,00,00,00,00,00,00,
7661119,1081827E,true,Rx,0,8,2E,65,00,00,00,00,00,00,
7660830,108182FE,true,Tx,0,8,09,72,00,00,00,00,00,00,
7662363,108182FE,true,Tx,0,8,0A,72,00,00,00,00,00,00,
7663524,1081827E,true,Rx,0,8,20,66,00,00,00,00,00,00,
7663757,108182FE,true,Tx,0,8,0B,72,00,00,00,00,00,00,
7664984,108182FE,true,Tx,0,8,0C,72,00,00,00,00,00,00,
7665778,1081827E,true,Rx,0,8,21,66,00,00,00,00,00,00,
7666190,108182FE,true,Tx,0,8,0D,72,00,00,00,00,00,00,
7667397,108182FE,true,Tx,0,8,0E,72,00,00,00,00,00,00,
7668056,1081827E,true,Rx,0,8,22,66,00,00,00,00,00,00,
7668631,108182FE,true,Tx,0,8,0F,72,00,00,00,00,00,00,
7669847,108182FE,true,Tx,0,8,00,73,00,00,00,00,00,00,
7670483,1081827E,true,Rx,0,8,24,66,00,00,00,00,00,00,
7671066,108182FE,true,Tx,0,8,01,73,00,00,00,00,00,00,
7672710,1081827E,true,Rx,0,8,26,66,00,00,00,00,00,00,
7672434,108182FE,true,Tx,0,8,02,73,00,00,00,00,00,00,
7673801,108182FE,true,Tx,0,8,03,73,00,00,00,00,00,00,
7675010,1081827E,true,Rx,0,8,27,66,00,00,00,00,00,00,
7675132,108182FE,true,Tx,0,8,04,73,00,00,00,00,00,00,
7676520,108182FE,true,Tx,0,8,05,73,00,00,00,00,00,00,
7677351,1081827E,true,Rx,0,8,29,66,00,00,00,00,00,00,
7677920,108182FE,true,Tx,0,8,06,73,00,00,00,00,00,00,
7679673,1081827E,true,Rx,0,8,2B,66,00,00,00,00,00,00,
7679794,108182FE,true,Tx,0,8,07,73,00,00,00,00,00,00,
7681067,108182FE,true,Tx,0,8,08,73,00,00,00,00,00,00,
7682005,1081827E,true,Rx,0,8,2D,66,00,00,00,00,00,00,
7682313,108182FE,true,Tx,0,8,09,73,00,00,00,00,00,00,
7683478,108182FE,true,Tx,0,8,0A,73,00,00,00,00,00,00,
7684287,1081827E,true,Rx,0,8,2F,66,00,00,00,00,00,00,
7684744,108182FE,true,Tx,0,8,0B,73,00,00,00,00,00,00,
7685907,108182FE,true,Tx,0,8,0C,73,00,00,00,00,00,00,
7686658,1081827E,true,Rx,0,8,21,67,00,00,00,00,00,00,
7687200,108182FE,true,Tx,0,8,0D,73,00,00,00,00,00,00,
7688949,1081827E,true,Rx,0,8,23,67,00,00,00,00,00,00,
7688440,108182FE,true,Tx,0,8,0E,73,00,00,00,00,00,00,
7689638,108182FE,true,Tx,0,8,0F,73,00,00,00,00,00,00,
7691279,1081827E,true,Rx,0,8,24,67,00,00,00,00,00,00,
7690876,108182FE,true,Tx,0,8,00,74,00,00,00,00,00,00,
7692073,108182FE,true,Tx,0,8,01,74,00,00,00,00,00,00,
7693598,1081827E,true,Rx,0,8,26,67,00,00,00,00,00,00,
7693334,108182FE,true,Tx,0,8,02,74,00,00,00,00,00,00,
7694516,108182FE,true,Tx,0,8,03,74,00,00,00,00,00,00,
7695886,1081827E,true,Rx,0,8,28,67,00,00,00,00,00,00,
7696309,108182FE,true,Tx,0,8,04,74,00,00,00,00,00,00,
7698180,1081827E,true,Rx,0,8,2A,67,00,00,00,00,00,00,
7697712,108182FE,true,Tx,0,8,05,74,00,00,00,00,00,00,
7698897,108182FE,true,Tx,0,8,06,74,00,00,00,00,00,00,
7700530,1081827E,true,Rx,0,8,2C,67,00,00,00,00,00,00,
7700125,108182FE,true,Tx,0,8,07,74,00,00,00,00,00,00,
7701260,108182FE,true,Tx,0,8,08,74,00,00,00,00,00,00,
7702889,1081827E,true,Rx,0,8,2E,67,00,00,00,00,00,00,
7702442,108182FE,true,Tx,0,8,09,74,00,00,00,00,00,00,
7703658,108182FE,true,Tx,0,8,0A,74,00,00,00,00,00,00,
7705173,1081827E,true,Rx,0,8,20,68,00,00,00,00,00,00,
7704902,108182FE,true,Tx,0,8,0B,74,00,00,00,00,00,00,
7706093,108182FE,true,Tx,0,8,0C,74,00,00,00,00,00,00,
7707530,1081827E,true,Rx,0,8,21,68,00,00,00,00,00,00,
7707361,108182FE,true,Tx,0,8,0D,74,00,00,00,00,00,00,
7708590,108182FE,true,Tx,0,8,0E,74,00,00,00,00,00,00,
7709821,1081827E,true,Rx,0,8,23,68,00,00,00,00,00,00,
7709881,108182FE,true,Tx,0,8,0F,74,00,00,00,00,00,00,
7711038,108182FE,true,Tx,0,8,00,75,00,00,00,00,00,00,
7712172,1081827E,true,Rx,0,8,25,68,00,00,00,00,00,00,
7712432,108182FE,true,Tx,0,8,01,75,00,00,00,00,00,00,
7714505,1081827E,true,Rx,0,8,27,68,00,00,00,00,00,00,
7714042,108182FE,true,Tx,0,8,02,75,00,00,00,00,00,00,
7715291,108182FE,true,Tx,0,8,03,75,00,00,00,00,00,00,
7716772,1081827E,true,Rx,0,8,28,68,00,00,00,00,00,00,
7716534,108182FE,true,Tx,0,8,04,75,00,00,00,00,00,00,
7717706,108182FE,true,Tx,0,8,05,75,00,00,00,00,00,00,
7719110,1081827E,true,Rx,0,8,2A,68,00,00,00,00,00,00,
7719037,108182FE,true,Tx,0,8,06,75,00,00,00,00,00,00,
7721501,1081827E,true,Rx,0,8,2C,68,00,00,00,00,00,00,
7723768,1081827E,true,Rx,0,8,2E,68,00,00,00,00,00,00,
7726119,1081827E,true,Rx,0,8,20,69,00,00,00,00,00,00,
7728489,1081827E,true,Rx,0,8,22,69,00,00,00,00,00,00,
7730718,1081827E,true,Rx,0,8,24,69,00,00,00,00,00,00,
7732245,108182FE,true,Tx,0,8,07,75,00,00,00,00,00,00,
7733057,1081827E,true,Rx,0,8,25,69,00,00,00,00,00,00,
7735348,1081827E,true,Rx,0,8,27,69,00,00,00,00,00,00,
7737657,1081827E,true,Rx,0,8,28,69,00,00,00,00,00,00,
7739996,1081827E,true,Rx,0,8,2A,69,00,00,00,00,00,00,
7742284,1081827E,true,Rx,0,8,2C,69,00,00,00,00,00,00,
7744659,1081827E,true,Rx,0,8,2E,69,00,00,00,00,00,00,
7746957,1081827E,true,Rx,0,8,20,6A,00,00,00,00,00,00,
7746556,108182FE,true,Tx,0,8,08,75,00,00,00,00,00,00,
7748762,108182FE,true,Tx,0,8,09,75,00,00,00,00,00,00,
7750531,1081827E,true,Rx,0,8,21,6A,00,00,00,00,00,00,
7750532,1081827E,true,Rx,0,8,23,6A,00,00,00,00,00,00,
7750462,108182FE,true,Tx,0,8,0A,75,00,00,00,00,00,00,
7751748,108182FE,true,Tx,0,8,0B,75,00,00,00,00,00,00,
7753013,108182FE,true,Tx,0,8,0C,75,00,00,00,00,00,00,
7753888,1081827E,true,Rx,0,8,25,6A,00,00,00,00,00,00,
7754263,108182FE,true,Tx,0,8,0D,75,00,00,00,00,00,00,
7755513,108182FE,true,Tx,0,8,0E,75,00,00,00,00,00,00,
7756237,1081827E,true,Rx,0,8,27,6A,00,00,00,00,00,00,
7756714,108182FE,true,Tx,0,8,0F,75,00,00,00,00,00,00,
7757946,108182FE,true,Tx,0,8,00,76,00,00,00,00,00,00,
7758530,1081827E,true,Rx,0,8,28,6A,00,00,00,00,00,00,
7759199,108182FE,true,Tx,0,8,01,76,00,00,00,00,00,00,
7760827,1081827E,true,Rx,0,8,29,6A,00,00,00,00,00,00,
7760499,108182FE,true,Tx,0,8,02,76,00,00,00,00,00,00,
7761691,108182FE,true,Tx,0,8,03,76,00,00,00,00,00,00,
7763181,1081827E,true,Rx,0,8,2A,6A,00,00,00,00,00,00,
7763522,108182FE,true,Tx,0,8,04,76,00,00,00,00,00,00,
7765500,1081827E,true,Rx,0,8,2B,6A,00,00,00,00,00,00,
7765382,108182FE,true,Tx,0,8,05,76,00,00,00,00,00,00,
7767810,1081827E,true,Rx,0,8,2C,6A,00,00,00,00,00,00,
7767585,108182FE,true,Tx,0,8,06,76,00,00,00,00,00,00,
7768981,108182FE,true,Tx,0,8,07,76,00,00,00,00,00,00,
7770117,1081827E,true,Rx,0,8,2D,6A,00,00,00,00,00,00,
7770237,108182FE,true,Tx,0,8,08,76,00,00,00,00,00,00,
7771473,108182FE,true,Tx,0,8,09,76,00,00,00,00,00,00,
7772491,1081827E,true,Rx,0,8,2E,6A,00,00,00,00,00,00,
7772721,108182FE,true,Tx,0,8,0A,76,00,00,00,00,00,00,
7773946,108182FE,true,Tx,0,8,0B,76,00,00,00,00,00,00,
7774833,1081827E,true,Rx,0,8,2F,6A,00,00,00,00,00,00,
7775225,108182FE,true,Tx,0,8,0C,76,00,00,00,00,00,00,
7776480,108182FE,true,Tx,0,8,0D,76,00,00,00,00,00,00,
7777114,1081827E,true,Rx,0,8,20,6B,00,00,00,00,00,00,
7777708,108182FE,true,Tx,0,8,0E,76,00,00,00,00,00,00,
7779490,1081827E,true,Rx,0,8,21,6B,00,00,00,00,00,00,
7779070,108182FE,true,Tx,0,8,0F,76,00,00,00,00,00,00,
7780432,108182FE,true,Tx,0,8,00,77,00,00,00,00,00,00,
7781766,1081827E,true,Rx,0,8,22,6B,00,00,00,00,00,00,
7781694,108182FE,true,Tx,0,8,01,77,00,00,00,00,00,00,
7782855,108182FE,true,Tx,0,8,02,77,00,00,00,00,00,00,
7784047,1081827E,true,Rx,0,8,23,6B,00,00,00,00,00,00,
7784115,108182FE,true,Tx,0,8,03,77,00,00,00,00,00,00,
7785281,108182FE,true,Tx,0,8,04,77,00,00,00,00,00,00,
7786416,108182FE,true,Tx,0,8,05,77,00,00,00,00,00,00,
7787531,1081827E,true,Rx,0,8,24,6B,00,00,00,00,00,00,
7787623,108182FE,true,Tx,0,8,06,77,00,00,00,00,00,00,
7788856,108182FE,true,Tx,0,8,07,77,00,00,00,00,00,00,
7789827,1081827E,true,Rx,0,8,25,6B,00,00,00,00,00,00,
7790050,108182FE,true,Tx,0,8,08,77,00,00,00,00,00,00,
7791224,108182FE,true,Tx,0,8,09,77,00,00,00,00,00,00,
7792174,1081827E,true,Rx,0,8,26,6B,00,00,00,00,00,00,
7792492,108182FE,true,Tx,0,8,0A,77,00,00,00,00,00,00,
7793607,108182FE,true,Tx,0,8,0B,77,00,00,00,00,00,00,
7794489,1081827E,true,Rx,0,8,27,6B,00,00,00,00,00,00,
7794738,108182FE,true,Tx,0,8,0C,77,00,00,00,00,00,00,
7796179,108182FE,true,Tx,0,8,0D,77,00,00,00,00,00,00,
7797943,1081827E,true,Rx,0,8,28,6B,00,00,00,00,00,00,
7797945,1081827E,true,Rx,0,8,29,6B,00,00,00,00,00,00,
7797595,108182FE,true,Tx,0,8,0E,77,00,00,00,00,00,00,
7798828,108182FE,true,Tx,0,8,0F,77,00,00,00,00,00,00,
7800224,1081827E,true,Rx,0,8,2A,6B,00,00,00,00,00,00,
7800031,108182FE,true,Tx,0,8,00,78,00,00,00,00,00,00,
7801198,108182FE,true,Tx,0,8,01,78,00,00,00,00,00,00,
7802599,1081827E,true,Rx,0,8,2B,6B,00,00,00,00,00,00,
7802339,108182FE,true,Tx,0,8,02,78,00,00,00,00,00,00,
7803457,108182FE,true,Tx,0,8,03,78,00,00,00,00,00,00,
7804891,1081827E,true,Rx,0,8,2C,6B,00,00,00,00,00,00,
7804606,108182FE,true,Tx,0,8,04,78,00,00,00,00,00,00,
7806071,108182FE,true,Tx,0,8,05,78,00,00,00,00,00,00,
7807177,1081827E,true,Rx,0,8,2D,6B,00,00,00,00,00,00,
7807245,108182FE,true,Tx,0,8,06,78,00,00,00,00,00,00,
7808435,108182FE,true,Tx,0,8,07,78,00,00,00,00,00,00,
7809694,108182FE,true,Tx,0,8,08,78,00,00,00,00,00,00,
7810661,1081827E,true,Rx,0,8,2E,6B,00,00,00,00,00,00,
7810662,1081827E,true,Rx,0,8,2F,6B,00,00,00,00,00,00,
7810849,108182FE,true,Tx,0,8,09,78,00,00,00,00,00,00,
7812304,108182FE,true,Tx,0,8,0A,78,00,00,00,00,00,00,
7813690,108182FE,true,Tx,0,8,0B,78,00,00,00,00,00,00,
7815347,1081827E,true,Rx,0,8,20,6C,00,00,00,00,00,00,
7815347,1081827E,true,Rx,0,8,22,6C,00,00,00,00,00,00,
7814922,108182FE,true,Tx,0,8,0C,78,00,00,00,00,00,00,
7816122,108182FE,true,Tx,0,8,0D,78,00,00,00,00,00,00,
7817295,108182FE,true,Tx,0,8,0E,78,00,00,00,00,00,00,
7818822,1081827E,true,Rx,0,8,25,6C,00,00,00,00,00,00,
7818465,108182FE,true,Tx,0,8,0F,78,00,00,00,00,00,00,
7819615,108182FE,true,Tx,0,8,00,79,00,00,00,00,00,00,
7821117,1081827E,true,Rx,0,8,26,6C,00,00,00,00,00,00,
7820796,108182FE,true,Tx,0,8,01,79,00,00,00,00,00,00,
7821951,108182FE,true,Tx,0,8,02,79,00,00,00,00,00,00,
7823526,1081827E,true,Rx,0,8,28,6C,00,00,00,00,00,00,
7823176,108182FE,true,Tx,0,8,03,79,00,00,00,00,00,00,
7824381,108182FE,true,Tx,0,8,04,79,00,00,00,00,00,00,
7825775,1081827E,true,Rx,0,8,2A,6C,00,00,00,00,00,00,
7825597,108182FE,true,Tx,0,8,05,79,00,00,00,00,00,00,
7826747,108182FE,true,Tx,0,8,06,79,00,00,00,00,00,00,
7828121,1081827E,true,Rx,0,8,2C,6C,00,00,00,00,00,00,
7828049,108182FE,true,Tx,0,8,07,79,00,00,00,00,00,00,
7829733,108182FE,true,Tx,0,8,08,79,00,00,00,00,00,00,
7830490,1081827E,true,Rx,0,8,2E,6C,00,00,00,00,00,00,
7831065,108182FE,true,Tx,0,8,09,79,00,00,00,00,00,00,
7832769,1081827E,true,Rx,0,8,20,6D,00,00,00,00,00,00,
7832254,108182FE,true,Tx,0,8,0A,79,00,00,00,00,00,00,
7833408,108182FE,true,Tx,0,8,0B,79,00,00,00,00,00,00,
7835060,1081827E,true,Rx,0,8,21,6D,00,00,00,00,00,00,
7834627,108182FE,true,Tx,0,8,0C,79,00,00,00,00,00,00,
7835774,108182FE,true,Tx,0,8,0D,79,00,00,00,00,00,00,
